AvgPrice,AvgAge,AvgRoom,AvgSqrMeter,AvgPopulation
730340.1283,4.38,5,209,88190
1785929.838,6.31,6,123,253591
1784907.352,4.9,2,64,899418
699176.6052,7.87,4,114,71555
772831.1528,4.79,4,203,64930
869867.5625,6.11,5,204,113179
2298686.613,7.95,2,65,841572
1239466.894,5.88,4,82,286390
1736087.808,6.79,6,138,276201
1487133.25,7.3,4,89,484323
1566119.805,5.46,6,127,681302
1810497.12,7.88,7,139,428704
2446159.664,6.96,5,115,882032
2502006.583,7.93,5,115,1012896
2235085.859,5.5,5,116,1070460
1778905.408,5.73,3,67,873343
1107277.017,5.14,3,84,444524
1641784.932,4.72,3,61,993836
2115396.586,7.89,3,64,983331
2085288.831,7.85,2,70,917197
1563807.998,5.24,6,126,697736
1465529.717,4.77,6,128,497364
1365761.11,5.85,4,85,410030
1364467.858,4.9,7,123,372204
1379755.227,7.87,4,84,306100
2198218.387,7.15,3,66,1026114
652433.9611,6.44,3,111,92470
570354.1385,4.03,3,116,89114
743039.9671,5.46,4,213,94686
2291224.727,6.57,4,110,972351
1954880.354,6.37,3,69,1169782
1262204.875,5.28,4,88,367045
1354552.98,6.1,4,83,257978
1880138.399,7.22,6,135,418812
1984554.051,5.21,5,111,1154027
1038447.482,4.37,3,88,337050
675921.408,6.3,3,112,106827
723047.0076,4.1,5,224,88713
1196684.979,6.33,3,84,264293
1481335.462,4.77,6,129,415496
2148010.062,5.94,5,117,1168436
655558.5738,5.61,3,117,86455
678995.3748,6.6,4,128,103975
615671.4347,5.61,4,127,63287
2642586.797,7.57,4,118,871186
1301755.401,6.13,3,80,587200
2172751.748,5.66,4,110,986498
2166742.496,7.14,2,61,1167390
1672681.272,6.48,6,137,507031
1678947.54,7.42,7,137,212613
2486132.35,7.51,4,118,1057575
1833724.759,6.89,7,134,332341
2352073.147,6.71,4,119,822645
828851.9085,6.44,4,221,106302
1604981.426,4.51,2,70,1046360
1866792.59,4.17,4,112,1036118
728308.7891,6.19,3,114,107164
2394987.412,6.83,4,117,839314
716043.3,6.75,3,124,131374
723903.4677,7.82,3,118,66311
989410.734,7.63,5,216,85757
1482894.406,4.48,6,120,390879
717908.7491,6.89,4,122,60412
1108158.803,4.35,3,82,514647
1364466.103,7.02,4,90,511152
2463313.184,7.74,5,116,897416
2395750.108,7.37,5,116,1104159
808231.4338,5.66,5,206,97032
595235.3022,5.26,4,125,66697
1531514.509,6.22,6,139,344485
843885.4449,6.7,4,209,64102
725907.2,4.98,5,206,92847
1951916.4,5,5,116,1005961
720464.4791,4.95,5,201,130864
1513077.015,4.99,6,137,457157
2298402.252,7.51,2,61,952734
2238993.964,6.33,4,119,978913
1717206.661,4.98,2,60,1043784
1575033.771,4.07,2,66,1011238
1915539.264,4.12,4,113,1106723
1948048.67,4.57,5,112,1004099
548747.4122,4.89,4,129,92294
1723807.026,4.73,3,62,1055912
2219452.403,6.7,4,113,1116509
1438749.626,6.63,3,83,475608
1372212.846,7.26,4,88,639217
1438329.962,4.52,6,135,583980
2603059.817,7.49,4,111,1187972
712952.8416,7.79,4,116,107850
863392.9827,7.31,4,219,124734
1238974.855,5.21,4,88,448177
771843.7303,5.41,5,208,108490
2300195.979,7.78,2,70,936901
2093638.492,5.63,5,120,822214
2033380.511,5.34,4,116,893128
734111.1706,6.34,4,111,100563
877419.3095,7.03,5,220,116378
1980607.761,4.81,4,113,1051423
1957729.608,5.4,4,119,1183459
604042.864,4.4,3,116,93284
2075575.581,7.37,2,60,1053215
725046.7675,6.87,3,124,99660
1311073.024,7.31,3,81,674542
561627.3602,4.54,3,114,116744
571228.9532,4.97,3,114,82458
574022.0563,4.59,4,111,83232
2289755.772,7.68,3,68,1008278
625459.3212,5.11,4,119,125272
580430.0747,4.51,4,124,88279
1759723.248,6.4,6,126,506621
801460.1681,7.59,3,127,64464
810417.3755,6.52,5,227,131292
1497488.472,6.29,6,122,277766
1473141.314,5.09,6,133,697360
2491562.59,7.23,5,118,861392
1315612.966,5.78,3,90,504421
1655727.519,6.06,6,133,528803
865617.2,7.66,4,216,132543
1396780.535,4.38,7,123,377937
1581766.535,4.2,3,60,856486
2180381.104,7.76,3,60,1062961
1193408.653,5.79,4,84,373812
1276886.263,4.16,6,121,282549
778914.4916,7.64,3,111,128193
1831331.61,5.69,2,68,887149
1442407,5.5,7,125,630925
1185857.758,5.93,4,85,346918
1040803.626,4.59,4,85,512699
1426865.257,7.63,3,80,227610
811471.0525,6.17,4,215,82194
957062.5888,7.4,5,214,73818
2152611.381,5.27,4,118,1010842
2534228.948,7.79,4,115,1070786
655880.6448,5.6,3,118,119308
575672.7831,4.81,3,128,100367
1251240.914,6.15,4,87,590789
1906883.116,4.97,5,118,1079034
1443219.067,4.41,7,129,247186
1829662.211,5.26,2,62,1043969
1911361.857,5.46,2,63,1060997
703268.6728,4.1,4,221,95612
1107709.338,4.06,3,85,510602
2263178.536,6.59,5,112,1006524
1777235.304,7.09,6,126,561342
2047586.957,5.7,5,118,996742
1000203.962,7.96,4,209,119199
760310.999,4.56,4,201,79105
1468493.252,7.65,4,83,646131
1334909.368,7.12,4,84,291058
2178004.561,6.44,4,110,822328
2223747.346,6.45,5,111,800940
2008871.381,4.92,5,119,893102
673521.9082,6.12,4,117,94535
1928118.704,6.98,7,128,418050
1469486.896,6.92,4,80,248673
2207311.508,6.98,5,111,931557
672877.9455,6.62,3,126,74331
1641199.337,4.38,2,61,912460
1063048.962,4.67,3,80,348449
688117.8004,6.07,4,123,127604
842579.5331,7.17,4,230,138612
561078.287,4.62,4,112,138768
1753043.047,5.15,2,60,1144295
2563692.857,7.65,4,111,1186522
1068518.561,4.46,4,82,597230
1798828.722,5.64,2,68,938022
1640755.115,4.38,3,64,1135942
965537.0014,7.08,4,216,62874
1803646.835,4.11,4,115,869522
1969410.254,6.24,2,68,1042756
1973649.191,6.7,2,66,868668
681221.4528,5.67,4,125,81988
1893742.923,5.47,2,66,1007078
2426096.283,6.83,4,120,836050
2250182.039,5.98,5,110,1105425
2147991.601,6.07,4,120,869432
1153966.044,4.69,3,82,689155
1130198.558,5.01,4,80,469086
1404821.229,4.23,6,131,539460
1990628.122,5.48,5,113,878251
618263.685,5.15,4,111,129493
652819.5325,5.91,3,121,114156
2077420.889,5.65,4,117,874049
2477519.947,7.26,4,111,997379
1870581.914,5.95,2,69,910555
1733686.379,6.65,7,133,500560
621856.6605,5.5,3,112,123222
1703351.748,5.67,6,130,639336
794336.5008,5.88,4,207,137135
1936167.135,4.73,5,111,978296
1499950.512,6.37,7,133,226008
2462113.596,7.63,5,120,831908
1241293.487,5.42,3,82,575178
1400693.901,6.65,4,85,397263
770997.8646,7.62,3,129,124779
816766.5148,6.19,5,213,129384
638729.6067,5.67,3,119,107984
1788863.934,6.48,6,122,517537
2358920.504,7.92,2,65,1021793
2142483.743,7.76,3,66,842848
1660606.126,4.63,2,67,1054561
1970004.331,5.57,4,118,1013347
608975.6728,5.85,3,121,106520
2513547.677,6.8,4,111,1091793
2348129.99,6.45,5,115,1160494
597102.9734,5.56,4,122,128340
1920488.96,6,2,65,1147914
867320.5508,5.9,5,230,111013
1708405.517,7.58,7,132,236860
2132790.356,6.12,4,114,1179628
2062354.576,6.32,2,66,900843
1169643.994,4.75,4,80,350758
2143300.859,7.93,2,63,1115122
688082.1238,4.03,4,225,91074
1704107.458,4.63,2,64,1084241
2055409.248,4.96,4,119,851436
563248.896,4.8,4,129,84043
734116.224,4.75,4,229,110532
838219.7492,5.91,5,222,119093
1804722.57,4.13,5,110,1003759
1797474.302,7.61,7,133,484172
1239497.445,6.24,3,80,486202
725494.1806,6.71,4,122,90679
1187577.645,5.19,3,85,650727
839110.2794,7.93,4,201,70854
1434307.16,4.51,6,139,604812
2027356.811,7.13,3,66,1061584
730901.2988,5.43,5,225,105907
2500736.429,7.41,5,117,1045337
2293769.753,7.87,2,64,991720
1554063.252,4.24,2,67,1152610
652195.3349,7.21,4,121,87069
740101.2618,7.1,3,117,120319
1461117.817,5.65,6,134,415936
617717.2032,6.11,3,116,65711
665129.8372,6.99,4,118,69569
688685.0324,7.02,3,124,114930
1847209.414,4.39,4,116,1183895
921266.0715,7.58,5,230,130982
2043302.05,7,3,69,1128093
1756780.585,5.17,3,65,1020224
567990.1321,4.22,3,114,130029
651473.0578,5.94,3,126,88620
1251310.264,6.78,4,82,546582
2556585.007,7.87,5,116,1053179
1421719.011,7.98,3,80,518041
853231.5657,7.1,5,228,75358
1341181.973,7.31,4,86,546541
925611.3529,7.31,5,225,111982
2484721.207,7.81,4,118,1014285
790984.6346,7.72,3,119,105980
1138231.48,4.24,3,83,256145
1997949.582,6.84,2,62,949992
678329.1045,5.78,3,120,132617
1397357.177,7.36,4,84,580482
1785627.917,4.67,5,118,881347
741365.2058,6.24,5,218,102016
1427913.393,7.37,3,88,638260
732656.1609,5.29,4,223,78624
2043187.634,6.27,2,63,1156274
706691.6021,7.66,3,119,114896
2247340.367,6.36,4,119,881737
1120997.552,5.2,4,80,296397
764981.3214,6.84,4,211,126462
766307.512,6.72,4,122,78998
719556.5592,7.48,4,130,126689
1904117.566,5.27,3,64,1057888
928516.7095,7.31,5,229,135880
2178576.67,5.98,4,114,814968
2129290.69,5.62,4,111,919351
2427466.499,7.43,4,118,1027193
1681159.978,4.79,3,61,830346
2381630.324,7.98,2,68,1060599
2055732.626,6.44,2,61,952859
2095258.394,6.85,3,61,824893
665860.2498,7.18,3,124,90952
2259096.651,6.83,4,118,1012467
2237106.991,6.76,5,117,1000089
792566.8146,5.83,5,218,79346
1353048.929,4.52,6,134,360967
746865.8131,6.88,3,128,60090
530896.3559,4.09,4,112,93251
1542130.981,5.97,7,124,652915
1657986.739,5.03,3,69,973359
2321117.123,6.9,4,114,1076260
675830.4264,6.8,3,126,73121
670088.8786,6.32,4,130,68520
1828961.489,7.27,6,136,306770
1800917.382,4.07,4,116,841958
1906002.299,7.12,6,135,521429
1586659.007,6.91,7,120,301391
799144.8632,7.89,3,116,105426
827622.1296,6.88,4,211,70142
1479139.581,7.76,4,84,374477
1396002.706,6.69,3,87,559848
1302727.316,4.22,7,133,675378
840219.5142,6.22,4,201,122514
757740.9658,4.62,5,221,117809
731797.8058,6.68,4,130,137415
2154988.53,7.8,3,67,814508
710688.121,4.56,5,220,122176
2084266.901,4.87,4,113,1041185
587501.288,5.08,4,111,107167
1911890.666,6.42,2,67,901632
1154308.669,5.36,4,85,285799
1556128.597,4.18,3,63,910517
1411193.627,7.02,3,89,670479
859091.52,6.2,4,227,104121
1743632.862,4.81,3,70,1003048
571231.9942,5.29,3,119,67671
1573738.957,4.05,2,62,1115736
1292662.68,6.28,4,83,593055
1971481.659,4.84,4,111,996486
617814.9392,4.63,4,126,128964
826166.029,6.33,4,213,83953
2162401.993,7.61,2,66,909585
1362574.912,6.47,3,84,405767
2149199.384,6.36,4,111,964235
2040752.248,5.56,5,112,1138258
2094821.656,5.17,4,120,1086780
1350594.53,6.6,4,81,363563
1353897.13,6.42,3,89,409954
1929517.687,6.76,2,67,1051320
2001620.123,7.79,6,122,235278
669737.5246,5.31,4,229,113243
1674542.607,6.02,6,134,643170
686939.6238,6.19,4,114,70194
560464.3836,4.88,3,112,110881
1775691.672,7.34,6,136,356473
1613347.227,7.04,6,129,296551
1349026.306,7.63,4,82,533010
685049.1409,4.07,4,215,60891
2201353.938,7.43,2,68,1129225
1690070.584,6.98,7,134,278421
1602231.401,4.42,2,68,840699
1732604.754,6.45,7,125,251398
1695684.161,4.68,2,68,900386
704825.4248,7.02,4,116,88940
950981.5051,7.49,4,205,89150
2216633.569,7.11,2,66,890773
1981798.035,7.7,6,132,396122
762465.9968,6.27,5,211,110742
2176201.567,5.9,5,112,1085230
614256.9923,4.59,3,110,100248
1290881.415,6.94,4,90,240917
1364836.949,6.85,3,86,341397
1362156.259,4.44,7,138,571784
2538269.68,7.99,4,111,841274
1324014.939,6.11,3,86,296698
2193771.341,5.82,5,117,1033520
1687562.4,6.83,6,139,612211
1612763.269,6.8,6,125,606350
952570.119,7.09,5,216,131224
2485864.482,7.47,4,111,893756
1948942.204,6.02,3,64,977968
539508.0918,4.14,4,119,124433
2214768.473,5.53,5,111,1176096
1940602.832,6.41,3,62,1108898
639942.9275,5.36,3,126,94716
739493.3034,7.68,4,116,112195
870884.0208,7.16,4,209,86541
788773.2869,5.17,5,212,74375
1158499.272,4.72,4,85,445432
632173.9,6.48,3,119,69486
1862100.736,5.78,2,69,927926
775425.4798,5.88,5,222,62549
741709.5681,7.31,3,120,91732
710095.7214,4.32,4,219,93998
1556789.931,4.84,7,139,596250
1285704.692,4.11,7,137,594153
1477467.576,7.58,4,83,650813
1436988.019,5.47,6,127,328273
1716649.464,6.07,6,137,486618
742812.045,5.19,5,228,126736
1712513.002,7.71,6,140,361294
1325484.747,7.27,3,90,268590
1685227.645,5.19,3,67,937499
805695.7494,5.11,5,219,61384
836896.2245,5.5,4,221,64838
1127703.404,4.57,3,86,222659
1297614.148,7.06,3,89,635224
1735844.964,4.91,2,61,883173
1893766.299,4.78,5,117,904374
584889.996,5.24,3,117,113051
2511186.89,7.86,5,115,927614
730272.9032,7.92,4,115,112423
2311652.781,6.4,4,113,826612
1180373.824,4.44,3,90,530284
2384035.573,7,5,119,1027910
1651058.629,6.29,6,140,222889
709504.4804,7.95,3,114,63478
1466587.086,5.66,6,121,590881
733837.5989,4.33,5,228,133468
696388.0365,4.26,5,224,109325
599097.396,5.39,3,128,80683
959384.1674,7.54,5,212,130720
1095214.877,5.12,4,83,304450
689883.856,7.68,3,124,116730
2084774.34,7.93,3,60,1030497
671433.3884,4.92,5,217,77515
1219801.331,4.86,4,83,623807
2695406.862,7.91,5,110,1117314
1739765.745,6.68,6,134,268992
1915455.843,5.41,5,118,873298
1790014.577,4.07,5,114,1131286
1674336.935,6.52,6,136,287076
1285713.218,6.29,3,80,598076
1900748.03,4.6,4,119,1087720
1562099.321,5.55,7,139,358264
2025698.159,6.78,2,60,954422
702507.5247,6.41,3,117,112224
1694165.543,6.68,7,120,443977
820488.5901,5.33,5,205,103575
1224111.565,5.84,4,89,230098
658143.8393,5.62,3,111,98493
1454679.295,4.89,6,134,547561
1171948.307,4.86,3,85,375040
1746059.388,6.47,7,136,388139
715156.0915,4.31,4,214,83567
617947.6209,4.85,4,127,72775
1678455.6,6.68,7,135,602117
1299877.485,6.16,3,81,536794
1640650.056,4.39,2,61,1049300
2405137.504,7.12,4,111,1055872
1248418.145,5.71,4,85,453363
901831.3587,6.32,4,201,82611
711647.3736,6.81,4,124,134908
775458.6924,6.06,4,200,61083
1655446.614,4.59,2,69,1162504
1779510.642,7.83,6,128,386682
1310049.923,5.65,4,82,509446
1359918.647,4.38,7,134,441752
1585415.148,6.35,6,132,360778
1813302.097,5.35,3,66,929070
1173857.104,5.48,3,82,508593
1257303.575,6.33,4,90,480105
1699204.439,6.45,7,136,667532
540767.3556,4.6,4,128,138108
1567357.376,6.31,7,121,576401
1997885.826,6.31,3,65,1041169
899982.4147,6.86,4,225,81869
654536.4917,4.95,4,123,135128
1751985.906,7.71,6,135,258530
961810.564,7.95,5,213,134019
662456.5764,6.01,3,118,133419
1043109.652,7.35,5,220,114545
748804.3878,7.36,3,122,66390
1801178.565,7.65,7,136,373551
2610562.901,7.98,5,111,868855
2332106.015,6.8,5,111,958556
605940.552,5.2,3,124,65534
1901709.764,7.14,7,127,412776
2482786.889,7.99,4,118,961611
2093946.564,5.94,4,115,1128682
1822304.579,5.96,2,65,1127885
1866071.276,5.28,3,61,1147387
1412673.657,4.09,6,128,215107
963638.413,7.93,5,212,131818
1928339.801,6.52,3,60,1171328
1702730.321,5.08,2,70,998180
1497901.688,6.27,7,136,529076
1749612.396,5.2,3,63,833285
672876.9686,6.72,3,129,129497
736650.2144,7.71,3,120,67288
1010609.04,4.3,4,89,305770
691693.8915,4.82,5,211,67210
794073.0336,5.6,4,227,81679
1747969.853,4.01,4,111,1011870
2298078.627,7.97,2,64,1031726
1346982.797,5.95,4,87,378900
625090.3354,5.23,3,115,129738
1513970.379,5.53,6,123,680077
773796.1641,5.87,4,207,86179
1333133.023,7.64,3,90,695192
740704.688,8,4,129,137044
1883477.443,5.57,3,65,944235
570071.095,4.23,4,126,67908
1784289.396,5.08,3,68,918200
1774753.426,7.91,6,129,468962
2082120.701,6.9,2,63,1087909
877875.472,6.24,4,227,125276
1895830.653,7.38,6,123,374418
914100.3034,6.73,5,211,135077
1743384.748,7.54,6,120,285504
1417922.785,7.48,3,89,580244
1600414.845,6.98,6,131,446332
1432475.823,5.1,7,130,660216
630065.7245,5.75,4,118,111185
1116511.944,4.23,3,88,316261
804836.2291,6.76,5,207,80046
1464209.222,5.64,6,132,332044
1518652.746,4.88,6,139,494612
1155474.569,5.22,3,84,353276
2034642.405,6.08,2,70,915265
788327.5312,6.22,5,223,122765
2040279.449,6.97,3,66,1168281
1248682.903,5.87,4,87,423812
836159.8216,6.8,5,216,82405
552109.7984,4.27,4,126,68693
786567.2209,5.89,4,221,115238
1890208.579,5.77,3,61,1016683
685956.1672,4.31,4,206,120194
2215554.229,6.9,4,113,895401
1049130.586,4.38,3,88,264515
869357.5283,6.83,4,210,107588
2006141.495,5.51,5,114,1014137
2081792.494,5.2,4,117,975781
2278680.167,7.68,3,70,1084653
805729.7,6.25,5,220,133894
1501425.461,7.53,3,84,204876
1401916.36,4.94,6,138,389176
1721235.317,5.07,3,69,1054948
707194.4952,4.06,5,219,67314
809803.2628,6.84,5,222,69574
595894.1789,4.26,3,125,110354
680440.5283,6.55,3,121,63299
686985.0866,4.78,5,228,74836
2449149.591,7.58,4,110,871056
621344.8998,6.29,3,130,84991
2407320.583,7.66,4,119,939238
950060.4995,7.02,4,204,105098
2043121.401,7.96,7,137,227177
1191820.632,4.89,4,90,213377
1643585.79,5.64,7,126,663645
2227692.529,5.86,4,113,1188269
2107966.827,5.91,4,112,917467
1115386.291,4.87,3,87,301315
1937128.461,6.04,3,63,1183952
750248.0587,7.29,4,110,72800
1351827.109,7.32,3,89,689218
1154984.837,5.26,3,89,643147
1833484.104,5.7,2,61,1007794
2041485.754,5.69,4,119,1038466
1956289.107,5.75,3,66,805290
813047.129,6.24,5,215,137279
690402.504,6.04,4,130,98848
1240894.098,6.31,4,86,471245
1237699.956,5.69,3,80,390202
693612.1958,6.56,4,115,79890
1672245.873,6.52,6,122,450495
766912.1117,7.19,4,124,94221
1702807.28,6.85,7,131,650201
1386730.29,4.95,6,134,384578
1725218.038,4.12,5,120,1139737
1140953.28,4.65,3,83,681363
2052780.053,7.35,2,64,876614
1923855.784,6.22,2,68,1044859
607329.9898,4.93,4,129,85058
1459038.83,5.1,6,140,263326
2022177.491,5.39,4,113,968811
2206018.621,6.24,4,120,1084490
1317469.34,6.97,4,88,415862
1611411.789,7.16,6,122,282458
1779939.536,6.98,6,138,299644
863662.2643,7.36,5,208,70695
1749576.79,7.38,7,127,407975
699629.8316,4.6,4,230,95085
1271261.426,6.64,4,87,612210
689704.813,5.49,4,218,63303
2353480.888,7.35,5,118,1060380
712108.4336,6.49,4,121,60411
1636608.416,5.67,7,132,231501
593935.4919,4.87,4,120,111106
1944048.163,5.13,4,113,1154175
1550373.693,5.56,6,130,258430
1391001.935,6.95,3,88,594588
551729.4653,4.24,4,117,120843
618649.4257,5.52,4,125,111817
1382380.103,5.01,6,120,527273
717542.1218,4.65,4,201,126184
1553802.418,5.56,7,128,211613
694461.3116,4.27,5,207,102302
1497877.478,5.83,6,131,510218
2022111.104,7,3,70,830062
676833.3065,7.26,4,119,111462
1625046.012,5.24,6,133,315045
1099322.979,4.94,3,85,551492
1856210.805,4.72,5,113,840505
1262170.555,6.28,3,83,338149
1178179.642,5.06,4,85,684190
1179285.302,4.74,4,87,292800
1520975.317,5.41,6,126,463089
670663.1392,5.76,3,122,123289
1986271.332,6.83,2,66,803166
2287513.668,6.72,4,117,1040512
2153032.201,7.65,3,69,876309
803543.709,6.09,5,200,95642
2119596.03,4.99,4,116,1143647
2213331.934,7.58,3,65,849078
2674112.494,7.94,4,110,942210
562550.2568,4.49,3,126,79037
741110.2227,5.44,5,214,81812
1772500.035,4.03,5,118,1190130
2286118.96,6.55,5,111,897556
1320242.357,4.28,6,132,557522
540976.1794,4.3,4,124,66486
1730568.029,4.51,2,62,1155998
1192716.965,4.88,4,87,528863
1214184.822,4.89,3,89,457941
1417286.302,4.9,6,130,458150
1194462.35,5.36,3,83,656746
1292862.874,4.19,7,135,551529
861422.2396,7.8,5,228,62252
1982246.331,6.5,2,70,950792
2232639.104,5.88,4,120,1048168
1623802.333,5.47,6,122,387818
1400628.292,7.76,3,83,316575
1185101.485,4.71,3,84,481683
1433565.361,4.49,7,126,298618
2258876.038,6.3,5,115,1128304
1648033.698,4.1,2,60,1153167
1337430.466,4.89,6,133,393126
1951192.476,4.18,5,118,1068378
1395951.255,4.52,7,134,518958
1808491.48,4.37,4,119,839622
1537983.08,7.81,4,86,575350
1769204.139,6.43,7,131,225692
1932184.427,5.63,3,67,998525
1513932.342,7.78,3,84,373469
1922092.443,6.26,3,63,1076968
1954125.591,4.91,4,114,1161855
2345880.241,7.84,5,112,1194604
1293018.313,4.54,6,122,578417
622241.3006,5.47,4,117,69786
1384013.265,7.65,4,80,551474
598041.071,4.91,3,114,128657
2187902.744,7.1,2,70,858774
2366590.996,7.94,3,64,816074
2020814.699,7.42,2,70,1009475
838472.4476,5.65,5,218,115058
1280223.98,6.33,4,82,624016
2098725.913,5.77,4,115,1112307
1790218.721,7.27,6,135,230422
575811.4215,4.91,3,129,97608
2590358.914,7.76,4,118,1149014
2250825.226,6.61,4,117,819218
633406.536,6.4,3,114,77140
1660399.896,4.34,2,69,853715
908168.166,7.82,5,227,120769
612471.5198,5.1,3,111,61409
1830282.54,4.38,5,120,974693
586261.2839,4.56,3,121,62994
1305692.577,6.86,3,88,654706
704075.7633,7.88,3,113,101365
599924.9685,5.08,4,127,116214
2263575.288,7.47,3,61,903510
617989.6694,4.72,4,119,83116
1482895.547,7.37,3,81,293644
2304097.377,6.96,5,111,803653
1344962.6,5.75,4,81,313327
901043.9369,7.76,4,200,101994
1770054.597,7.21,6,126,398658
2071543.506,5.95,4,110,1018201
2229718.867,7.08,5,111,1146677
859772.7951,6.71,5,220,63472
721470.6892,5.16,5,216,91543
669689.8371,6.48,3,111,93241
2429051.919,7,4,114,1087337
2183701.754,5.89,5,115,1088946
1706448.062,6.86,6,137,666978
2320502.733,7.38,5,114,808955
1250626.879,5.36,3,89,621006
1299311.438,7.14,4,82,608514
598118.3114,5.83,4,124,110931
1459310.141,6.92,3,81,208644
773864.0635,6.39,4,207,72836
1934649.185,5.53,2,62,840138
702720.7777,4.59,4,211,138113
1733032.737,5.28,2,60,847025
565955.5956,5.14,3,115,63142
2536920.978,7.46,5,118,1152971
808776.7916,6.29,4,223,67701
1276584.029,4.36,7,131,570587
2059303.953,4.91,4,114,946168
1485974.216,5.04,6,127,649150
1483200.425,7.1,4,83,267143
579384.937,4.44,3,115,85139
1602386.181,6.58,6,128,449108
1729121.47,6.88,6,134,594582
1993791.505,6.99,3,60,1153528
733710.6033,4.53,5,230,89021
1542670.222,5.64,7,134,593239
1394742.311,4.88,6,122,388903
1027953.536,4.02,4,88,501880
749749.2371,7.14,4,114,137275
1921286.614,6.04,3,64,944350
801225.7038,6.78,5,223,80495
2270018.94,7.33,4,112,1118091
1705620.365,5.04,2,67,1173583
1480652.236,4.82,6,139,511136
1551756.371,5.35,7,132,672773
2409410.473,7.84,5,112,1166658
753617.4016,7.3,4,126,81308
2370293.831,7.51,4,118,872091
1149716.266,5.12,4,83,298651
1526490.228,5.5,6,121,611856
2410882.232,6.66,5,117,984705
1934974.938,5.32,4,117,1013262
1607785.149,6.13,6,135,568297
584246.3055,4.21,3,122,128565
542618.5091,4.18,4,114,80854
1699988.364,6.29,7,120,646329
706275.3293,4.55,4,226,109520
587673.508,4.26,3,123,85318
669715.5243,5.82,4,120,69567
2341982.625,7.86,2,63,1095819
1031136.058,7.93,4,202,123250
2084035.812,7.67,3,67,962641
1846875.59,4.49,4,120,986413
1159393.263,5.49,4,81,329534
710530.9312,6.71,3,130,111274
2322532.184,6.4,4,114,1030065
781360.9364,6.28,4,204,72903
849290.2467,6.87,4,221,131986
1874039.685,5.47,2,60,1092672
675831.9456,4.4,5,223,126430
689341.1973,4.59,4,219,96976
2019160.425,6.66,2,70,1025445
875469.721,5.66,4,228,102942
1232722.594,5.66,3,82,404386
2564852.797,7.9,5,114,831159
730465.0888,7.03,3,110,99839
640485.7564,5.94,3,112,130551
2121219.046,6.52,2,68,840416
654261.856,5.2,3,122,88180
1970079.621,5.14,5,114,1160247
1153078.034,4.3,3,88,370695
1946431.868,4.71,4,110,967788
924120.814,7.23,4,230,138119
1463908.426,4.57,7,136,637725
644674.8581,6.51,4,125,78318
1490070.822,5.59,6,120,285241
1454009.325,6.86,4,86,573279
791616.5979,7.29,5,200,100765
1461052,5.6,6,136,403605
2129258.808,7.65,3,66,1194684
1794181.165,4.31,5,119,939418
538947.3551,4.05,4,124,133432
2125819.776,5.77,5,114,1138684
1655685.059,6.94,7,123,408971
1159618.304,4.41,4,87,692432
746899.8777,6.83,5,220,108766
631392.4518,4.57,4,229,86445
909834.7439,6.49,4,227,126488
942138.8064,7.2,5,229,71482
761371.988,5.05,4,207,63941
2339166.149,7.85,5,112,1196787
1401477.742,4.36,7,135,448105
712450.6775,5.02,5,209,77700
1285419.759,5.5,3,84,544505
1435023.112,7.46,4,80,506496
1941188.261,5.56,2,63,1102616
1187898.551,5.49,3,86,235227
2327498.961,5.99,5,119,830974
1360855.248,7.41,4,89,353722
1672799.21,5.71,6,134,522787
731127.676,5.24,4,213,89489
856448.2836,6.7,5,219,134562
701013.3442,4.69,4,211,110840
788695.055,7.5,4,119,136114
771023.6469,5.74,4,200,63242
1846897.572,5.9,3,67,1129389
1542014.211,7.63,4,82,675344
1703191.521,6.61,7,122,501014
1145186.637,4.4,3,90,291109
1976592.837,4.69,5,117,1067055
1747744.105,4.88,3,64,1026053
624138.1462,5.16,4,111,112463
1569490.084,6.34,6,122,556041
1420707.103,7.67,4,85,245040
994178.0246,6.86,4,214,79972
2003211.887,6.16,3,69,865196
1241084.52,5.47,3,80,275818
698136.3408,6.28,3,114,111073
1866574.666,4.92,4,118,895209
1240819.62,5.16,4,89,411371
1894072.961,6.37,3,62,1039395
1090330.824,4.92,3,82,496786
686561.1676,6.9,3,130,136725
2057132.264,6.82,3,62,1107810
2434947.365,7.06,4,110,1120767
2261439.99,6.8,5,120,1050547
887356.5824,6.6,5,228,76956
1666678.44,4.68,2,70,848373
787647.328,7.25,4,129,117825
908589.3933,6.7,5,230,68972
1366414.519,7.18,3,80,535235
1561785.365,4.06,2,62,978452
1194744.773,5.41,3,88,468381
1716207.784,5.29,3,69,1197850
1972911.132,6.26,3,68,907858
2500494.551,7.28,4,115,1167379
708654.8654,7.39,4,123,71193
748050.16,7.36,4,130,74124
1428200.686,7.44,4,90,549793
2276897.349,5.88,5,113,1049385
2515121.925,7.68,5,111,1011860
920457.792,7.06,4,200,133443
2353428.916,6.58,4,113,1121754
1242182.959,4.26,6,133,235091
989890.8522,7.69,5,230,96920
2431550.88,8,5,112,1054672
1033160.206,4.18,3,85,679760
2055994.939,5.76,5,116,1170578
645814.2067,5.51,4,127,69984
2081852.06,4.97,4,115,1029188
1763249.623,5.43,2,65,861893
2178210.57,6.52,5,119,840528
708667.8692,6.33,4,110,104961
1286337.091,5.45,4,88,411690
918848.8198,6.97,4,226,131516
1083599.626,4.56,3,83,655332
1618149.28,4.86,3,68,807063
1532691.064,5.27,6,133,687088
674702.1118,7.32,3,127,97694
1554140.268,5.76,7,125,233464
